date,rainfall_mm,latitude,longitude,rainfall_state
2022-04-05,0.0,20.5,78.25,dry
2022-04-06,0.0,20.5,78.25,dry
2022-04-07,0.0,20.5,78.25,dry
2022-04-08,0.0,20.5,78.25,dry
2022-04-09,0.0,20.5,78.25,dry
2022-04-10,0.0,20.5,78.25,dry
2022-04-11,0.0,20.5,78.25,dry
2022-04-12,0.0,20.5,78.25,dry
2022-04-13,0.0,20.5,78.25,dry
2022-04-14,5.221357822418213,20.5,78.25,drizzle
2022-04-15,0.0,20.5,78.25,dry
2022-04-16,0.0,20.5,78.25,dry
2022-04-17,0.0,20.5,78.25,dry
2022-04-18,0.0,20.5,78.25,dry
2022-04-19,0.0,20.5,78.25,dry
2022-04-20,0.0,20.5,78.25,dry
2022-04-21,0.0,20.5,78.25,dry
2022-04-22,0.0,20.5,78.25,dry
2022-04-23,0.0,20.5,78.25,dry
2022-04-24,0.0,20.5,78.25,dry
2022-04-25,0.0,20.5,78.25,dry
2022-04-26,0.0,20.5,78.25,dry
2022-04-27,0.0,20.5,78.25,dry
2022-04-28,0.0,20.5,78.25,dry
2022-04-29,0.0,20.5,78.25,dry
2022-04-30,0.0,20.5,78.25,dry
2022-05-01,0.0,20.5,78.25,dry
2022-05-02,0.0,20.5,78.25,dry
2022-05-03,0.0,20.5,78.25,dry
2022-05-04,0.3890658915042877,20.5,78.25,drizzle
2022-05-05,0.0,20.5,78.25,dry
2022-05-06,0.0,20.5,78.25,dry
2022-05-07,0.0,20.5,78.25,dry
2022-05-08,0.0,20.5,78.25,dry
2022-05-09,0.0,20.5,78.25,dry
2022-05-10,0.0,20.5,78.25,dry
2022-05-11,0.0,20.5,78.25,dry
2022-05-12,0.0,20.5,78.25,dry
2022-05-13,0.0,20.5,78.25,dry
2022-05-14,0.0,20.5,78.25,dry
2022-05-15,0.0,20.5,78.25,dry
2022-05-16,0.0,20.5,78.25,dry
2022-05-17,0.0,20.5,78.25,dry
2022-05-18,0.0,20.5,78.25,dry
2022-05-19,0.5269622802734375,20.5,78.25,drizzle
2022-05-20,0.0,20.5,78.25,dry
2022-05-21,1.6384838819503784,20.5,78.25,drizzle
2022-05-22,0.0,20.5,78.25,dry
2022-05-23,0.0,20.5,78.25,dry
2022-05-24,0.0,20.5,78.25,dry
2022-05-25,0.14484244585037231,20.5,78.25,drizzle
2022-05-26,0.0,20.5,78.25,dry
2022-05-27,0.5694433450698853,20.5,78.25,drizzle
2022-05-28,0.0,20.5,78.25,dry
2022-05-29,0.0,20.5,78.25,dry
2022-05-30,0.0,20.5,78.25,dry
2022-05-31,0.0,20.5,78.25,dry
2022-06-01,0.39622172713279724,20.5,78.25,drizzle
2022-06-02,0.0,20.5,78.25,dry
2022-06-03,0.0,20.5,78.25,dry
2022-06-04,0.0,20.5,78.25,dry
2022-06-05,0.0,20.5,78.25,dry
2022-06-06,0.0,20.5,78.25,dry
2022-06-07,0.0,20.5,78.25,dry
2022-06-08,0.0,20.5,78.25,dry
2022-06-09,0.0,20.5,78.25,dry
2022-06-10,1.579203486442566,20.5,78.25,drizzle
2022-06-11,0.6971844434738159,20.5,78.25,drizzle
2022-06-12,8.948615074157715,20.5,78.25,drizzle
2022-06-13,2.6912407875061035,20.5,78.25,drizzle
2022-06-14,0.0,20.5,78.25,dry
2022-06-15,13.312422752380371,20.5,78.25,rain
2022-06-16,9.462871551513672,20.5,78.25,drizzle
2022-06-17,2.436288833618164,20.5,78.25,drizzle
2022-06-18,10.248143196105957,20.5,78.25,rain
2022-06-19,6.206051826477051,20.5,78.25,drizzle
2022-06-20,5.646556377410889,20.5,78.25,drizzle
2022-06-21,6.861311912536621,20.5,78.25,drizzle
2022-06-22,7.433270454406738,20.5,78.25,drizzle
2022-06-23,0.0,20.5,78.25,dry
2022-06-24,7.0782341957092285,20.5,78.25,drizzle
2022-06-25,5.863476276397705,20.5,78.25,drizzle
2022-06-26,0.8341085910797119,20.5,78.25,drizzle
2022-06-27,0.656666100025177,20.5,78.25,drizzle
2022-06-28,5.952982425689697,20.5,78.25,drizzle
2022-06-29,0.0,20.5,78.25,dry
2022-06-30,0.4687879681587219,20.5,78.25,drizzle
2022-07-01,7.317666053771973,20.5,78.25,drizzle
2022-07-02,2.1193811893463135,20.5,78.25,drizzle
2022-07-03,3.3042612075805664,20.5,78.25,drizzle
2022-07-04,9.892687797546387,20.5,78.25,drizzle
2022-07-05,34.206085205078125,20.5,78.25,rain
2022-07-06,0.0,20.5,78.25,dry
2022-07-07,6.803561210632324,20.5,78.25,drizzle
2022-07-08,37.46917724609375,20.5,78.25,rain
2022-07-09,23.164918899536133,20.5,78.25,rain
2022-07-10,93.7791976928711,20.5,78.25,rain
2022-07-11,19.53196907043457,20.5,78.25,rain
2022-07-12,20.843738555908203,20.5,78.25,rain
2022-07-13,60.04829788208008,20.5,78.25,rain
2022-07-14,11.208039283752441,20.5,78.25,rain
2022-07-15,38.053009033203125,20.5,78.25,rain
2022-07-16,6.587693691253662,20.5,78.25,drizzle
2022-07-17,11.238468170166016,20.5,78.25,rain
2022-07-18,139.75021362304688,20.5,78.25,rain
2022-07-19,37.616424560546875,20.5,78.25,rain
2022-07-20,0.7637003064155579,20.5,78.25,drizzle
2022-07-21,5.942727088928223,20.5,78.25,drizzle
2022-07-22,0.26018187403678894,20.5,78.25,drizzle
2022-07-23,14.463656425476074,20.5,78.25,rain
2022-07-24,14.942668914794922,20.5,78.25,rain
2022-07-25,5.020575523376465,20.5,78.25,drizzle
2022-07-26,22.99254035949707,20.5,78.25,rain
2022-07-27,13.807286262512207,20.5,78.25,rain
2022-07-28,0.0,20.5,78.25,dry
2022-07-29,2.4384517669677734,20.5,78.25,drizzle
2022-07-30,2.3279953002929688,20.5,78.25,drizzle
2022-07-31,4.271813869476318,20.5,78.25,drizzle
2022-08-01,0.0,20.5,78.25,dry
2022-08-02,0.2748083472251892,20.5,78.25,drizzle
2022-08-03,0.0,20.5,78.25,dry
2022-08-04,1.7819217443466187,20.5,78.25,drizzle
2022-08-05,6.1402506828308105,20.5,78.25,drizzle
2022-08-06,6.445290565490723,20.5,78.25,drizzle
2022-08-07,14.353713035583496,20.5,78.25,rain
2022-08-08,76.57138061523438,20.5,78.25,rain
2022-08-09,26.985158920288086,20.5,78.25,rain
2022-08-10,52.90290451049805,20.5,78.25,rain
2022-08-11,8.599032402038574,20.5,78.25,drizzle
2022-08-12,0.0,20.5,78.25,dry
2022-08-13,0.2762413024902344,20.5,78.25,drizzle
2022-08-14,14.668983459472656,20.5,78.25,rain
2022-08-15,11.61104679107666,20.5,78.25,rain
2022-08-16,8.442649841308594,20.5,78.25,drizzle
2022-08-17,0.2340162694454193,20.5,78.25,drizzle
2022-08-18,0.0,20.5,78.25,dry
2022-08-19,0.0,20.5,78.25,dry
2022-08-20,0.4220072627067566,20.5,78.25,drizzle
2022-08-21,1.1162101030349731,20.5,78.25,drizzle
2022-08-22,2.2348268032073975,20.5,78.25,drizzle
2022-08-23,0.3828093111515045,20.5,78.25,drizzle
2022-08-24,0.15068775415420532,20.5,78.25,drizzle
2022-08-25,0.0,20.5,78.25,dry
2022-08-26,0.0,20.5,78.25,dry
2022-08-27,0.5284451842308044,20.5,78.25,drizzle
2022-08-28,0.0,20.5,78.25,dry
2022-08-29,0.1017444059252739,20.5,78.25,drizzle
2022-08-30,24.201263427734375,20.5,78.25,rain
2022-08-31,0.6410964131355286,20.5,78.25,drizzle
2022-09-01,0.5349874496459961,20.5,78.25,drizzle
2022-09-02,10.45881175994873,20.5,78.25,rain
2022-09-03,0.0,20.5,78.25,dry
2022-09-04,11.628325462341309,20.5,78.25,rain
2022-09-05,12.316998481750488,20.5,78.25,rain
2022-09-06,14.366727828979492,20.5,78.25,rain
2022-09-07,0.2707621455192566,20.5,78.25,drizzle
2022-09-08,6.188063144683838,20.5,78.25,drizzle
2022-09-09,2.116121292114258,20.5,78.25,drizzle
2022-09-10,0.0,20.5,78.25,dry
2022-09-11,30.263410568237305,20.5,78.25,rain
2022-09-12,59.96646499633789,20.5,78.25,rain
2022-09-13,24.23687171936035,20.5,78.25,rain
2022-09-14,22.96687889099121,20.5,78.25,rain
2022-09-15,0.0,20.5,78.25,dry
2022-09-16,1.505048155784607,20.5,78.25,drizzle
2022-09-17,4.006988048553467,20.5,78.25,drizzle
2022-09-18,1.306990385055542,20.5,78.25,drizzle
2022-09-19,1.51662015914917,20.5,78.25,drizzle
2022-09-20,2.848369836807251,20.5,78.25,drizzle
2022-09-21,0.7810283303260803,20.5,78.25,drizzle
2022-09-22,3.3162806034088135,20.5,78.25,drizzle
2022-09-23,0.3032487630844116,20.5,78.25,drizzle
2022-09-24,0.0,20.5,78.25,dry
2022-09-25,0.0,20.5,78.25,dry
2022-09-26,0.0,20.5,78.25,dry
2022-09-27,0.0,20.5,78.25,dry
2022-09-28,1.4982489347457886,20.5,78.25,drizzle
2022-09-29,2.2267556190490723,20.5,78.25,drizzle
2022-09-30,0.0,20.5,78.25,dry
2022-10-01,0.0,20.5,78.25,dry
2022-10-02,0.0,20.5,78.25,dry
2022-10-03,0.1374041736125946,20.5,78.25,drizzle
2022-10-04,0.6183186769485474,20.5,78.25,drizzle
2022-10-05,0.0,20.5,78.25,dry
2022-10-06,13.05231761932373,20.5,78.25,rain
2022-10-07,7.775174140930176,20.5,78.25,drizzle
2022-10-08,0.7935917973518372,20.5,78.25,drizzle
2022-10-09,0.0,20.5,78.25,dry
2022-10-10,17.57697105407715,20.5,78.25,rain
2022-10-11,8.550535202026367,20.5,78.25,drizzle
2022-10-12,25.60694694519043,20.5,78.25,rain
2022-10-13,0.5610055327415466,20.5,78.25,drizzle
2022-10-14,2.157576322555542,20.5,78.25,drizzle
2022-10-15,0.0,20.5,78.25,dry
2022-10-16,0.0,20.5,78.25,dry
2022-10-17,0.385305255651474,20.5,78.25,drizzle
2022-10-18,8.062810897827148,20.5,78.25,drizzle
2022-10-19,2.5533676147460938,20.5,78.25,drizzle
2022-10-20,0.0,20.5,78.25,dry
2022-10-21,0.0,20.5,78.25,dry
2022-10-22,0.0,20.5,78.25,dry
2022-10-23,0.0,20.5,78.25,dry
2022-10-24,0.0,20.5,78.25,dry
2022-10-25,0.0,20.5,78.25,dry
2022-10-26,0.0,20.5,78.25,dry
2022-10-27,0.0,20.5,78.25,dry
2022-10-28,0.0,20.5,78.25,dry
2022-10-29,0.0,20.5,78.25,dry
2022-10-30,0.0,20.5,78.25,dry
2022-10-31,0.0,20.5,78.25,dry
2022-11-01,0.0,20.5,78.25,dry
2022-11-02,0.0,20.5,78.25,dry
2022-11-03,0.0,20.5,78.25,dry
2022-11-04,0.0,20.5,78.25,dry
2022-11-05,0.0,20.5,78.25,dry
2022-11-06,0.0,20.5,78.25,dry
2022-11-07,0.0,20.5,78.25,dry
2022-11-08,0.0,20.5,78.25,dry
2022-11-09,0.0,20.5,78.25,dry
2022-11-10,0.0,20.5,78.25,dry
2022-11-11,0.0,20.5,78.25,dry
2022-11-12,0.0,20.5,78.25,dry
2022-11-13,0.0,20.5,78.25,dry
2022-11-14,0.0,20.5,78.25,dry
2022-11-15,0.0,20.5,78.25,dry
2022-11-16,0.0,20.5,78.25,dry
2022-11-17,0.0,20.5,78.25,dry
2022-11-18,0.0,20.5,78.25,dry
2022-11-19,0.0,20.5,78.25,dry
2022-11-20,0.0,20.5,78.25,dry
2022-11-21,0.0,20.5,78.25,dry
2022-11-22,0.0,20.5,78.25,dry
2022-11-23,0.0,20.5,78.25,dry
2022-11-24,0.0,20.5,78.25,dry
2022-11-25,0.0,20.5,78.25,dry
2022-11-26,0.0,20.5,78.25,dry
2022-11-27,0.0,20.5,78.25,dry
2022-11-28,0.0,20.5,78.25,dry
2022-11-29,0.0,20.5,78.25,dry
2022-11-30,0.0,20.5,78.25,dry
2022-12-01,0.0,20.5,78.25,dry
2022-12-02,0.0,20.5,78.25,dry
2022-12-03,0.0,20.5,78.25,dry
2022-12-04,0.0,20.5,78.25,dry
2022-12-05,0.0,20.5,78.25,dry
2022-12-06,0.0,20.5,78.25,dry
2022-12-07,0.0,20.5,78.25,dry
2022-12-08,0.0,20.5,78.25,dry
2022-12-09,0.0,20.5,78.25,dry
2022-12-10,0.0,20.5,78.25,dry
2022-12-11,0.0,20.5,78.25,dry
2022-12-12,0.0,20.5,78.25,dry
2022-12-13,0.0,20.5,78.25,dry
2022-12-14,0.0,20.5,78.25,dry
2022-12-15,0.0,20.5,78.25,dry
2022-12-16,0.0,20.5,78.25,dry
2022-12-17,0.0,20.5,78.25,dry
2022-12-18,0.0,20.5,78.25,dry
2022-12-19,0.0,20.5,78.25,dry
2022-12-20,0.0,20.5,78.25,dry
2022-12-21,0.0,20.5,78.25,dry
2022-12-22,0.0,20.5,78.25,dry
2022-12-23,0.0,20.5,78.25,dry
2022-12-24,0.0,20.5,78.25,dry
2022-12-25,0.0,20.5,78.25,dry
2022-12-26,0.0,20.5,78.25,dry
2022-12-27,0.0,20.5,78.25,dry
2022-12-28,0.0,20.5,78.25,dry
2022-12-29,0.0,20.5,78.25,dry
2022-12-30,0.0,20.5,78.25,dry
2022-12-31,0.0,20.5,78.25,dry
