date,rainfall_mm,latitude,longitude,rainfall_state
2020-04-16,0.5947617888450623,20.5,78.25,dry
2020-04-17,0.0,20.5,78.25,dry
2020-04-18,0.0,20.5,78.25,dry
2020-04-19,0.6066173315048218,20.5,78.25,dry
2020-04-20,0.0,20.5,78.25,dry
2020-04-21,0.0,20.5,78.25,dry
2020-04-22,0.0,20.5,78.25,dry
2020-04-23,0.0,20.5,78.25,dry
2020-04-24,0.0,20.5,78.25,dry
2020-04-25,0.0,20.5,78.25,dry
2020-04-26,0.0,20.5,78.25,dry
2020-04-27,0.0,20.5,78.25,dry
2020-04-28,0.0,20.5,78.25,dry
2020-04-29,0.0,20.5,78.25,dry
2020-04-30,0.0,20.5,78.25,dry
2020-05-01,0.2643385827541351,20.5,78.25,dry
2020-05-02,0.0,20.5,78.25,dry
2020-05-03,0.0,20.5,78.25,dry
2020-05-04,0.0,20.5,78.25,dry
2020-05-05,0.0,20.5,78.25,dry
2020-05-06,0.0,20.5,78.25,dry
2020-05-07,0.0,20.5,78.25,dry
2020-05-08,0.0,20.5,78.25,dry
2020-05-09,0.0,20.5,78.25,dry
2020-05-10,0.0,20.5,78.25,dry
2020-05-11,0.9334527850151062,20.5,78.25,dry
2020-05-12,0.0,20.5,78.25,dry
2020-05-13,0.0,20.5,78.25,dry
2020-05-14,0.0,20.5,78.25,dry
2020-05-15,0.0,20.5,78.25,dry
2020-05-16,0.0,20.5,78.25,dry
2020-05-17,0.8247438073158264,20.5,78.25,dry
2020-05-18,0.0,20.5,78.25,dry
2020-05-19,0.0,20.5,78.25,dry
2020-05-20,0.0,20.5,78.25,dry
2020-05-21,0.0,20.5,78.25,dry
2020-05-22,0.0,20.5,78.25,dry
2020-05-23,0.0,20.5,78.25,dry
2020-05-24,0.0,20.5,78.25,dry
2020-05-25,0.0,20.5,78.25,dry
2020-05-26,0.0,20.5,78.25,dry
2020-05-27,0.0,20.5,78.25,dry
2020-05-28,0.0,20.5,78.25,dry
2020-05-29,0.0,20.5,78.25,dry
2020-05-30,0.0,20.5,78.25,dry
2020-05-31,0.0,20.5,78.25,dry
2020-06-01,2.2294366359710693,20.5,78.25,drizzle
2020-06-02,2.5613837242126465,20.5,78.25,drizzle
2020-06-03,3.1567130088806152,20.5,78.25,drizzle
2020-06-04,5.967048645019531,20.5,78.25,drizzle
2020-06-05,0.0,20.5,78.25,dry
2020-06-06,0.0,20.5,78.25,dry
2020-06-07,0.1156481280922889,20.5,78.25,dry
2020-06-08,0.1634521633386612,20.5,78.25,dry
2020-06-09,0.0,20.5,78.25,dry
2020-06-10,2.076564311981201,20.5,78.25,drizzle
2020-06-11,4.6045660972595215,20.5,78.25,drizzle
2020-06-12,5.599967956542969,20.5,78.25,drizzle
2020-06-13,4.469465255737305,20.5,78.25,drizzle
2020-06-14,0.6183186769485474,20.5,78.25,dry
2020-06-15,7.846390724182129,20.5,78.25,drizzle
2020-06-16,26.558210372924805,20.5,78.25,rain
2020-06-17,0.4239454567432403,20.5,78.25,dry
2020-06-18,0.0,20.5,78.25,dry
2020-06-19,0.0,20.5,78.25,dry
2020-06-20,3.272624969482422,20.5,78.25,drizzle
2020-06-21,0.1252775490283966,20.5,78.25,dry
2020-06-22,1.533869385719299,20.5,78.25,drizzle
2020-06-23,0.8661157488822937,20.5,78.25,dry
2020-06-24,1.2480262517929075,20.5,78.25,drizzle
2020-06-25,1.206552267074585,20.5,78.25,drizzle
2020-06-26,6.576915740966797,20.5,78.25,drizzle
2020-06-27,6.943424701690674,20.5,78.25,drizzle
2020-06-28,4.234185695648193,20.5,78.25,drizzle
2020-06-29,3.364703893661499,20.5,78.25,drizzle
2020-06-30,7.659879684448242,20.5,78.25,drizzle
2020-07-01,10.415512084960938,20.5,78.25,rain
2020-07-02,0.0,20.5,78.25,dry
2020-07-03,16.741682052612305,20.5,78.25,rain
2020-07-04,22.84796905517578,20.5,78.25,rain
2020-07-05,7.452019214630127,20.5,78.25,drizzle
2020-07-06,23.270421981811523,20.5,78.25,rain
2020-07-07,2.898848295211792,20.5,78.25,drizzle
2020-07-08,5.038029670715332,20.5,78.25,drizzle
2020-07-09,1.868236064910889,20.5,78.25,drizzle
2020-07-10,3.3503987789154053,20.5,78.25,drizzle
2020-07-11,6.173830032348633,20.5,78.25,drizzle
2020-07-12,0.0,20.5,78.25,dry
2020-07-13,9.892245292663574,20.5,78.25,drizzle
2020-07-14,2.6062018871307373,20.5,78.25,drizzle
2020-07-15,25.173458099365234,20.5,78.25,rain
2020-07-16,14.79257869720459,20.5,78.25,rain
2020-07-17,1.1630747318267822,20.5,78.25,drizzle
2020-07-18,0.2008713781833648,20.5,78.25,dry
2020-07-19,0.3304232358932495,20.5,78.25,dry
2020-07-20,7.188567161560059,20.5,78.25,drizzle
2020-07-21,3.327253580093384,20.5,78.25,drizzle
2020-07-22,1.9847311973571775,20.5,78.25,drizzle
2020-07-23,5.792701721191406,20.5,78.25,drizzle
2020-07-24,11.084272384643556,20.5,78.25,rain
2020-07-25,0.5706960558891296,20.5,78.25,dry
2020-07-26,1.3973302841186523,20.5,78.25,drizzle
2020-07-27,0.0,20.5,78.25,dry
2020-07-28,0.0,20.5,78.25,dry
2020-07-29,21.54509162902832,20.5,78.25,rain
2020-07-30,0.0,20.5,78.25,dry
2020-07-31,0.4967585504055023,20.5,78.25,dry
2020-08-01,6.379590034484863,20.5,78.25,drizzle
2020-08-02,0.0,20.5,78.25,dry
2020-08-03,11.469375610351562,20.5,78.25,rain
2020-08-04,1.325989842414856,20.5,78.25,drizzle
2020-08-05,0.0,20.5,78.25,dry
2020-08-06,1.2465527057647705,20.5,78.25,drizzle
2020-08-07,0.3484417796134949,20.5,78.25,dry
2020-08-08,0.3650939762592315,20.5,78.25,dry
2020-08-09,0.2277773469686508,20.5,78.25,dry
2020-08-10,7.862654685974121,20.5,78.25,drizzle
2020-08-11,6.9025068283081055,20.5,78.25,drizzle
2020-08-12,0.0,20.5,78.25,dry
2020-08-13,13.330191612243652,20.5,78.25,rain
2020-08-14,5.250015258789063,20.5,78.25,drizzle
2020-08-15,18.017248153686523,20.5,78.25,rain
2020-08-16,2.525662899017334,20.5,78.25,drizzle
2020-08-17,6.172938346862793,20.5,78.25,drizzle
2020-08-18,1.5414633750915527,20.5,78.25,drizzle
2020-08-19,1.6542010307312012,20.5,78.25,drizzle
2020-08-20,2.2882657051086426,20.5,78.25,drizzle
2020-08-21,1.45879328250885,20.5,78.25,drizzle
2020-08-22,4.691736698150635,20.5,78.25,drizzle
2020-08-23,2.77886962890625,20.5,78.25,drizzle
2020-08-24,0.0,20.5,78.25,dry
2020-08-25,0.0,20.5,78.25,dry
2020-08-26,1.7175519466400146,20.5,78.25,drizzle
2020-08-27,0.4217393100261688,20.5,78.25,dry
2020-08-28,2.2450551986694336,20.5,78.25,drizzle
2020-08-29,22.844043731689453,20.5,78.25,rain
2020-08-30,0.0,20.5,78.25,dry
2020-08-31,0.0,20.5,78.25,dry
2020-09-01,0.0,20.5,78.25,dry
2020-09-02,0.0,20.5,78.25,dry
2020-09-03,0.0,20.5,78.25,dry
2020-09-04,0.0,20.5,78.25,dry
2020-09-05,1.2708040475845337,20.5,78.25,drizzle
2020-09-06,0.1662940233945846,20.5,78.25,dry
2020-09-07,12.42286491394043,20.5,78.25,rain
2020-09-08,0.7866062521934509,20.5,78.25,dry
2020-09-09,0.1949981749057769,20.5,78.25,dry
2020-09-10,1.1084034442901611,20.5,78.25,drizzle
2020-09-11,4.668665409088135,20.5,78.25,drizzle
2020-09-12,0.6583316326141357,20.5,78.25,dry
2020-09-13,0.0,20.5,78.25,dry
2020-09-14,7.280914306640625,20.5,78.25,drizzle
2020-09-15,4.001437664031982,20.5,78.25,drizzle
2020-09-16,13.967291831970217,20.5,78.25,rain
2020-09-17,1.3268054723739624,20.5,78.25,drizzle
2020-09-18,0.2556697428226471,20.5,78.25,dry
2020-09-19,3.5694589614868164,20.5,78.25,drizzle
2020-09-20,6.711930274963379,20.5,78.25,drizzle
2020-09-21,5.546145915985107,20.5,78.25,drizzle
2020-09-22,19.1080265045166,20.5,78.25,rain
2020-09-23,2.056987762451172,20.5,78.25,drizzle
2020-09-24,1.5260504484176636,20.5,78.25,drizzle
2020-09-25,3.3244423866271973,20.5,78.25,drizzle
2020-09-26,0.0,20.5,78.25,dry
2020-09-27,0.6183186769485474,20.5,78.25,dry
2020-09-28,0.0,20.5,78.25,dry
2020-09-29,0.1156481280922889,20.5,78.25,dry
2020-09-30,0.9174692034721376,20.5,78.25,dry
2020-10-01,0.0,20.5,78.25,dry
2020-10-02,0.0,20.5,78.25,dry
2020-10-03,0.0,20.5,78.25,dry
2020-10-04,0.0,20.5,78.25,dry
2020-10-05,0.0,20.5,78.25,dry
2020-10-06,0.0,20.5,78.25,dry
2020-10-07,1.0123701095581057,20.5,78.25,drizzle
2020-10-08,2.3785011768341064,20.5,78.25,drizzle
2020-10-09,0.6483327746391296,20.5,78.25,dry
2020-10-10,2.713075876235962,20.5,78.25,drizzle
2020-10-11,3.670589685440064,20.5,78.25,drizzle
2020-10-12,6.76788854598999,20.5,78.25,drizzle
2020-10-13,6.063320159912109,20.5,78.25,drizzle
2020-10-14,0.0,20.5,78.25,dry
2020-10-15,5.827526092529297,20.5,78.25,drizzle
2020-10-16,0.500972330570221,20.5,78.25,dry
2020-10-17,5.807918548583984,20.5,78.25,drizzle
2020-10-18,0.6385578513145447,20.5,78.25,dry
2020-10-19,0.0,20.5,78.25,dry
2020-10-20,1.0992333889007568,20.5,78.25,drizzle
2020-10-21,0.0,20.5,78.25,dry
2020-10-22,0.0,20.5,78.25,dry
2020-10-23,0.0,20.5,78.25,dry
2020-10-24,0.1374041736125946,20.5,78.25,dry
2020-10-25,0.0,20.5,78.25,dry
2020-10-26,0.0,20.5,78.25,dry
2020-10-27,4.34354829788208,20.5,78.25,drizzle
2020-10-28,0.0,20.5,78.25,dry
2020-10-29,0.0,20.5,78.25,dry
2020-10-30,0.0,20.5,78.25,dry
2020-10-31,0.0,20.5,78.25,dry
2020-11-01,0.0,20.5,78.25,dry
2020-11-02,0.0,20.5,78.25,dry
2020-11-03,0.0,20.5,78.25,dry
2020-11-04,0.0,20.5,78.25,dry
2020-11-05,0.0,20.5,78.25,dry
2020-11-06,0.0,20.5,78.25,dry
2020-11-07,0.0,20.5,78.25,dry
2020-11-08,0.0,20.5,78.25,dry
2020-11-09,0.0,20.5,78.25,dry
2020-11-10,0.0,20.5,78.25,dry
2020-11-11,0.0,20.5,78.25,dry
2020-11-12,0.0,20.5,78.25,dry
2020-11-13,0.0,20.5,78.25,dry
2020-11-14,0.0,20.5,78.25,dry
2020-11-15,0.0,20.5,78.25,dry
2020-11-16,0.0,20.5,78.25,dry
2020-11-17,0.0,20.5,78.25,dry
2020-11-18,0.0,20.5,78.25,dry
2020-11-19,0.0,20.5,78.25,dry
2020-11-20,1.3364207744598389,20.5,78.25,drizzle
2020-11-21,1.5114458799362185,20.5,78.25,drizzle
2020-11-22,0.0,20.5,78.25,dry
2020-11-23,0.0,20.5,78.25,dry
2020-11-24,0.0,20.5,78.25,dry
2020-11-25,0.0,20.5,78.25,dry
2020-11-26,0.0,20.5,78.25,dry
2020-11-27,0.0,20.5,78.25,dry
2020-11-28,0.0,20.5,78.25,dry
2020-11-29,0.0,20.5,78.25,dry
2020-11-30,0.0,20.5,78.25,dry
2020-12-01,0.0,20.5,78.25,dry
2020-12-02,0.0,20.5,78.25,dry
2020-12-03,0.0,20.5,78.25,dry
2020-12-04,0.0,20.5,78.25,dry
2020-12-05,0.0,20.5,78.25,dry
2020-12-06,0.0,20.5,78.25,dry
2020-12-07,0.0,20.5,78.25,dry
2020-12-08,0.0,20.5,78.25,dry
2020-12-09,0.0,20.5,78.25,dry
2020-12-10,0.0,20.5,78.25,dry
2020-12-11,0.0,20.5,78.25,dry
2020-12-12,0.1598130315542221,20.5,78.25,dry
2020-12-13,0.0,20.5,78.25,dry
2020-12-14,0.0,20.5,78.25,dry
2020-12-15,0.0,20.5,78.25,dry
2020-12-16,0.0,20.5,78.25,dry
2020-12-17,0.0,20.5,78.25,dry
2020-12-18,0.0,20.5,78.25,dry
2020-12-19,0.0,20.5,78.25,dry
2020-12-20,0.0,20.5,78.25,dry
2020-12-21,0.0,20.5,78.25,dry
2020-12-22,0.0,20.5,78.25,dry
2020-12-23,0.0,20.5,78.25,dry
2020-12-24,0.0,20.5,78.25,dry
2020-12-25,0.0,20.5,78.25,dry
2020-12-26,0.0,20.5,78.25,dry
2020-12-27,0.0,20.5,78.25,dry
2020-12-28,0.0,20.5,78.25,dry
2020-12-29,0.0,20.5,78.25,dry
2020-12-30,0.0,20.5,78.25,dry
2020-12-31,0.0,20.5,78.25,dry
